Site_Name,RecyclingS,BankTypeNa,Latitude,Longitude
"Spylaw Road","Nos. 66 - 80 Spylaw Road - Redwood House","Bottle Bank - Mixed",55.931099272216,-3.2232862524805
"Spylaw Road","Nos. 66 - 80 Spylaw Road - Redwood House","Paper Bank",55.931099272216,-3.2232862524805
"Spylaw Road","Nos. 66 - 80 Spylaw Road - Redwood House",Packaging,55.931099272216,-3.2232862524805
"Spylaw Street","No. 49b Spylaw Street",Packaging,55.908240895458,-3.2579836173406
"Spylaw Street","No. 49b Spylaw Street","Bottle Bank - Mixed",55.908240895458,-3.2579836173406
"Spylaw Street","Spylaw House - Spylaw Street","Paper Bank",55.906741905791,-3.2604625065625
"Spylaw Street","No. 49b Spylaw Street","Paper Bank",55.908240895458,-3.2579836173406
"Spylaw Street","No. 11 Spylaw Street","Paper Bank",55.907697200811,-3.2575500956704
"St Alban's Road","61B St.Alban's Road",Packaging,55.929863210574,-3.1833288867355
"St Alban's Road","61B St.Alban's Road","Paper Bank",55.929863210574,-3.1833288867355
"St Clair Avenue","Opposite No. 3 St Clair Avenue","Paper Bank",55.965671571834,-3.1700193213464
"St Clair Avenue","Opposite No. 3 St Clair Avenue",Packaging,55.965671571834,-3.1700193213464
"St Clair Place","No. 10 St Clair Place","Paper Bank",55.963770703089,-3.1695934977001
"St James Square","Nos. 23-25 St James Square",Packaging,55.954716028158,-3.1899649988888
"St James Square","Nos. 23-25 St James Square","Paper Bank",55.954716028158,-3.1899649988888
"St John's Hill","No. 1 St John's Hill","Paper Bank",55.948977035944,-3.1822144852272
"St John's Hill","No.16 St John's Hill","Paper Bank",55.94859591315,-3.1807296310856
"St John's Hill","No. 22 St John's Hill","Paper Bank",55.948724824867,-3.181342068578
"St John's Hill","No. 17 St John's Hill","Paper Bank",55.948716148992,-3.1813097773313
"St John's Hill","No. 18 St John's Hill",Packaging,55.948656571754,-3.1819004618514
"St John's Hill","No. 22 St John's Hill",Packaging,55.948724824867,-3.181342068578
"St John's Hill","No. 18 St John's Hill","Paper Bank",55.948656571754,-3.1819004618514
"St John's Hill","Darroch Court, St John's Hill","Paper Bank",55.949021105108,-3.1813671057076
"St John's Hill","No. 17 St John's Hill",Packaging,55.948716148992,-3.1813097773313
"St John's Hill","No.16 St John's Hill",Packaging,55.94859591315,-3.1807296310856
"St John's Hill","No. 22 St John's Hill","Paper Bank",55.948724824867,-3.181342068578
"St John's Road","No. 26 St John's Road",Packaging,55.942395792337,-3.2779999305819
"St John's Road","No. 26 St John's Road","Paper Bank",55.942395792337,-3.2779999305819
"St John's Road","No. 26 St John's Road","Bottle Bank - Mixed",55.942395792337,-3.2779999305819
"St Leonard's Hill","No. 9 St Leonard's Hill","Paper Bank",55.944049639509,-3.1788139784799
"St Leonard's Hill","No. 9 St Leonard's Hill",Packaging,55.944049639509,-3.1788139784799
"St Leonard's Hill","No. 1 St Leonard's Hill","Paper Bank",55.94426767816,-3.178564416986
"St Leonard's Hill","No. 9 St Leonard's Hill","Bottle Bank - Mixed",55.944049639509,-3.1788139784799
"St Leonard's Hill","Opposite No. 61 St Leonard's Hill",Packaging,55.943567321569,-3.1785111186155
"St Leonard's Hill","Opposite No. 61 St Leonard's Hill","Paper Bank",55.943567321569,-3.1785111186155
"St Leonard's Lane","Nos 5 & 9 St Leonard's Lane",Packaging,55.942689450875,-3.1782282762528
"St Leonard's Lane","No. 5 St Leonard's Lane","Bottle Bank - Mixed",55.942652141729,-3.1783712422272
"St Leonard's Lane","Nos 5 & 9 St Leonard's Lane","Bottle Bank - Mixed",55.942689450875,-3.1782282762528
"St Leonard's Lane","No. 5 St Leonard's Lane",Packaging,55.942652141729,-3.1783712422272
"St Leonard's Street","St leonard's Street - Homebase","Textile Bank",55.941522677116,-3.1762075385961
"St Leonard's Street","St leonard's Street - Homebase","Paper Bank",55.941522677116,-3.1762075385961
"St Leonard's Street","St leonard's Street - Homebase","Textile Bank",55.941522677116,-3.1762075385961
"St Leonard's Street","St leonard's Street - Homebase","Paper Bank",55.941522677116,-3.1762075385961
"St Leonard's Street","St leonard's Street - Homebase","Paper Bank",55.941522677116,-3.1762075385961
"St Leonard's Street","St leonard's Street - Homebase",Packaging,55.941522677116,-3.1762075385961
"St Mary's Street","27 St.Mary's Street","Paper Bank",55.950137186005,-3.1839793687972
"St Mary's Street","27 St.Mary's Street",Packaging,55.950137186005,-3.1839793687972
"St Patrick Square","LHS No. 38 St Patrick Square","Paper Bank",55.943336718381,-3.1838198613098
"St Patrick Square","LHS No. 38 St Patrick Square",Packaging,55.943336718381,-3.1838198613098
"St Stephen Street","Nos. 99A, 99B, 101A and 101B St Stephen Street","Bottle Bank - Mixed",55.958886188117,-3.204669122881
"St Stephen Street","Nos. 99A, 99B, 101A and 101B St Stephen Street","Paper Bank",55.958886188117,-3.204669122881
"St Stephen Street","Nos. 99A, 99B, 101A and 101B St Stephen Street","Bottle Bank - Mixed",55.958886188117,-3.204669122881
"St Stephen Street","Nos. 99A, 99B, 101A and 101B St Stephen Street","Bottle Bank - Mixed",55.958886188117,-3.204669122881
"St Stephen Street","Nos. 99A, 99B, 101A and 101B St Stephen Street","Bottle Bank - Mixed",55.958886188117,-3.204669122881
"St Stephen Street","Nos. 99A, 99B, 101A and 101B St Stephen Street",Packaging,55.958886188117,-3.204669122881
"St Stephen Street","Nos. 99A, 99B, 101A and 101B St Stephen Street",Packaging,55.958886188117,-3.204669122881
"St Stephen Street","Nos. 99A, 99B, 101A and 101B St Stephen Street","Paper Bank",55.958886188117,-3.204669122881
"St Stephen Street","No. 118 St Stephen Street","Paper Bank",55.958596705042,-3.2048683583275
"St Stephen Street","No. 118 St Stephen Street",Packaging,55.958596705042,-3.2048683583275
"St Stephen Street","Nos. 99A, 99B, 101A and 101B St Stephen Street","Paper Bank",55.958886188117,-3.204669122881
"St Stephen Street","Nos. 99A, 99B, 101A and 101B St Stephen Street",Packaging,55.958886188117,-3.204669122881
"St Teresa Place","St Teresa Place",Packaging,55.93262531471,-3.2198128191129
"St Triduana's Rest","New Dev Striduana's Rest   NO 10 THROUGH VENNEL DOORS OFTEN MISSED",Packaging,55.960974286418,-3.1478200582041
"Station Road","No. 43 Station Road",Packaging,55.940583828445,-3.2785646524324
"Station Road","No. 43 Station Road","Paper Bank",55.940583828445,-3.2785646524324
"Station Road | Kirkliston","Kirkilston Library - Station Road | Kirkliston","Paper Bank",55.95516858514,-3.4015719953304
"Station Road | South Queensferry","St Margarets Primary School",Packaging,55.987485541307,-3.38768902191
"Station Road | South Queensferry","St Margarets Primary School","Textile Bank",55.987485541307,-3.38768902191
"Station Road | South Queensferry","St Margarets Primary School","Bottle Bank - Clear",55.987485541307,-3.38768902191
"Station Road | South Queensferry","St Margarets Primary School","Bottle Bank - Brown",55.987485541307,-3.38768902191
"Station Road | South Queensferry","St Margarets Primary School","Paper Bank",55.987485541307,-3.38768902191
"Station Road | South Queensferry","St Margarets Primary School","Bottle Bank - Green",55.987485541307,-3.38768902191
"Station Road | South Queensferry","St Margarets Primary School","Paper Bank",55.987485541307,-3.38768902191
"Stead's Place","No. 4 Stead's Place","Paper Bank",55.968042705628,-3.1748492720682
"Steel's Place","LHS No 1 Steel's Place","Paper Bank",55.928363654493,-3.2091314833528
"Steel's Place","LHS No 1 Steel's Place",Packaging,55.928363654493,-3.2091314833528
"Stenhouse Drive","Car Park",Packaging,55.932786906542,-3.2617564137355
"Stenhouse Drive","Car Park","Paper Bank",55.932786906542,-3.2617564137355
"Stenhouse Mill Wynd","No. 1 Stenhouse Mill Wynd","Bottle Bank - Mixed",55.929978188282,-3.2552307205997
"Stenhouse Mill Wynd","No. 1 Stenhouse Mill Wynd","Paper Bank",55.929978188282,-3.2552307205997
"Stenhouse Mill Wynd","Dunedin Canmore Sheltered Housing, Nos: 14 -20, (1 X 1280LTR Packaging Bank), Bin is located through archway on the left when you entre the street.",Packaging,55.928998575164,-3.2543667551024
"Stevenson Road",B&Q,"Paper Bank",55.937865103449,-3.2430627060023
"Stevenson Road",B&Q,"Bottle Bank - Clear",55.937865103449,-3.2430627060023
"Stevenson Road",B&Q,"Bottle Bank - Brown",55.937865103449,-3.2430627060023
"Stevenson Road",B&Q,"Bottle Bank - Green",55.937865103449,-3.2430627060023
"Stevenson Road",B&Q,"Textile Bank",55.937865103449,-3.2430627060023
"Stevenson Road",B&Q,"Paper Bank",55.937865103449,-3.2430627060023
"Stevenson Road",B&Q,Packaging,55.937865103449,-3.2430627060023
"Stevenson Road",B&Q,Packaging,55.937865103449,-3.2430627060023
"Stevenson Road",B&Q,"Book Bank",55.937865103449,-3.2430627060023
"Stewart Terrace","No. 17 Stewart Terrace","Paper Bank",55.936188183394,-3.2337881150817
"Stewart Terrace","No. 44 Stewart Terrace",Packaging,55.934780132415,-3.23262280013
"Stewart Terrace","No. 44 Stewart Terrace","Paper Bank",55.934780132415,-3.23262280013
"Stewart Terrace","No. 17 Stewart Terrace",Packaging,55.936188183394,-3.2337881150817
"Stewart Terrace","No. 1 Stewart Terrace",Packaging,55.937003686618,-3.2349026407437
"Stewart Terrace","No. 1 Stewart Terrace","Paper Bank",55.937003686618,-3.2349026407437
"Strathearn Road","No. 34 Strathearn Road",Packaging,55.934634463749,-3.1954321250082
"Strathearn Road","No. 34 Strathearn Road","Paper Bank",55.934634463749,-3.1954321250082
"Strathearn Road","No. 1 Mount Grange, Homeross House, Strathearn Road",Packaging,55.934465187769,-3.1952828419746
"Strathearn Road","No. 1 Mount Grange, Homeross House, Strathearn Road","Paper Bank",55.934465187769,-3.1952828419746
"Strathearn Road","No. 1 Mount Grange, Homeross House, Strathearn Road","Paper Bank",55.934465187769,-3.1952828419746
"Strathearn Road","No. 1 Mount Grange, Homeross House, Strathearn Road","Bottle Bank - Mixed",55.934465187769,-3.1952828419746
"Strathearn Road","No. 1 Mount Grange, Homeross House, Strathearn Road","Bottle Bank - Mixed",55.934465187769,-3.1952828419746
"Strathearn Road","No. 1 Mount Grange, Homeross House, Strathearn Road",Packaging,55.934465187769,-3.1952828419746
"Strathfillan Road","Opposite No. 1 Strathfillan Road","Paper Bank",55.934220528607,-3.1982687207884
"Strathfillan Road","Opposite No. 1 Strathfillan Road",Packaging,55.934220528607,-3.1982687207884
"Sugarhouse Close, 160 Canongate",166,Packaging,55.950810201879,-3.17938777356
"Sunbury Street","Riverbank Belford, 21 Sunbury Street","Bottle Bank - Mixed",55.952272373067,-3.2211513586716
"Sunbury Street","Nos 19 - 27 Sunbury Street",Packaging,55.952537154656,-3.2207272860622
"Sunbury Street","Nos 19 - 27 Sunbury Street","Paper Bank",55.952537154656,-3.2207272860622
"Sunbury Street","Nos 19 - 27 Sunbury Street",Packaging,55.952537154656,-3.2207272860622
"Sylvan Place","LHS No. 13 Sylvan Place",Packaging,55.938387758885,-3.1901366161728
"Sylvan Place","LHS No. 13 Sylvan Place","Paper Bank",55.938387758885,-3.1901366161728
"Tarvit Street","LHS No. 8 Tarvit Street","Paper Bank",55.942484997064,-3.2012618316921
"Tarvit Street","Opposite No. 29 Tarvit Street","Paper Bank",55.942319248674,-3.2016729835405
"Tarvit Street","Opposite No. 29 Tarvit Street",Packaging,55.942319248674,-3.2016729835405
"Tay Street","LHS No. 2 Tay Street","Paper Bank",55.939278704576,-3.2221192397434
"Tay Street","LHS No. 2 Tay Street",Packaging,55.939278704576,-3.2221192397434
"Tay Street","Opposite No. 18 Tay Street",Packaging,55.938265465136,-3.2209986967142
"Tay Street","Opposite No. 18 Tay Street","Paper Bank",55.938265465136,-3.2209986967142
"Telford Drive","Telford March New Dev Opp Telford Dr.",Packaging,55.965055267126,-3.2403939580227
"Telford Grove","new dev beside fire station",Packaging,55.967752891634,-3.2375163064336
"Telford Grove","new dev beside fire station",Packaging,55.967752891634,-3.2375163064336
"Telford Grove","new dev beside fire station",Packaging,55.967752891634,-3.2375163064336
"Telford March","No. 1 Telford March",Packaging,55.965334373094,-3.240338806895
"Telford March","Opp Telford Road",Packaging,55.965100019042,-3.2404114103974
"Telford March","No. 5 Telford March","Paper Bank",55.965153592383,-3.240445165517
"Telford March","No. 5 Telford March",Packaging,55.965153592383,-3.240445165517
"Telford March","No. 2 Telford March","Paper Bank",55.965187104734,-3.240686544521
"Telford March","No. 2 Telford March",Packaging,55.965187104734,-3.240686544521
"Telford March","No. 1 Telford March","Paper Bank",55.965334373094,-3.240338806895
"Telford Road","No. 221 Telford Road - Telford Grove",Packaging,55.968135445159,-3.2378970183741
"Telford Road","No. 221 Telford Road - Telford Grove","Bottle Bank - Mixed",55.968135445159,-3.2378970183741
"Telford Road","89 Telford Road",Packaging,55.961492428981,-3.2444128488184
"Telford Road","89 Telford Road","Paper Bank",55.961492428981,-3.2444128488184
"Telford Road","No. 221 Telford Road - Telford Grove",Packaging,55.968135445159,-3.2378970183741
"Telford Road","No. 221 Telford Road - Telford Grove","Paper Bank",55.968135445159,-3.2378970183741
"Telford Road","No. 221 Telford Road - Telford Grove",Packaging,55.968135445159,-3.2378970183741
"Telford Road","246 Telford Road","Bottle Bank - Mixed",55.967454877632,-3.2367698087722
"Telford Road","246 Telford Road",Packaging,55.967454877632,-3.2367698087722
"Telford Road","246 Telford Road","Paper Bank",55.967454877632,-3.2367698087722
"Temple Park Crescent","Opposite No. 62 Temple Park Crescent",Packaging,55.93740016645,-3.2203631310967
"Temple Park Crescent","Opposite No. 62 Temple Park Crescent","Paper Bank",55.93740016645,-3.2203631310967
"The Green","Nos. 75 and 76 The Green - Almond Green Apartments","Paper Bank",55.965876089457,-3.2692095275248
"The Green","Nos. 75 and 76 The Green - Almond Green Apartments",Packaging,55.965876089457,-3.2692095275248
"The Green","Nos. 75 and 76 The Green - Almond Green Apartments","Bottle Bank - Mixed",55.965876089457,-3.2692095275248
"The Green","1 The Green",Packaging,55.965853594278,-3.2687762298558
"The Green","1 The Green","Paper Bank",55.965853594278,-3.2687762298558
"The Green","1 The Green","Bottle Bank - Mixed",55.965853594278,-3.2687762298558
"The Jewel","The Jewel - Supermarket (ASDA)",Packaging,55.938795962397,-3.1058279165751
"The Jewel","The Jewel - Supermarket (ASDA)",Packaging,55.938795962397,-3.1058279165751
"The Jewel","The Jewel - Supermarket (ASDA)",Packaging,55.938795962397,-3.1058279165751
"The Jewel","The Jewel - Supermarket (ASDA)",Packaging,55.938795962397,-3.1058279165751
"The Jewel","The Jewel - Supermarket (ASDA)",Packaging,55.938795962397,-3.1058279165751
"The Jewel","The Jewel - Supermarket (ASDA)",Packaging,55.938795962397,-3.1058279165751
"The Jewel","The Jewel - Supermarket (ASDA)",Packaging,55.938795962397,-3.1058279165751
"The Jewel","The Jewel - Supermarket (ASDA)",Packaging,55.938795962397,-3.1058279165751
"The Jewel","The Jewel - Supermarket (ASDA)","Bottle Bank - Clear",55.938795962397,-3.1058279165751
"The Jewel","The Jewel - Supermarket (ASDA)",Packaging,55.938795962397,-3.1058279165751
"The Jewel","The Jewel - Supermarket (ASDA)",Packaging,55.938795962397,-3.1058279165751
"The Jewel","The Jewel - Supermarket (ASDA)",Packaging,55.938795962397,-3.1058279165751
"The Jewel","The Jewel - Supermarket (ASDA)",Packaging,55.938795962397,-3.1058279165751
"The Jewel","The Jewel - Supermarket (ASDA)","Can Banks",55.938795962397,-3.1058279165751
"The Jewel","The Jewel - Supermarket (ASDA)","Can Banks",55.938795962397,-3.1058279165751
"The Jewel","The Jewel - Supermarket (ASDA)","Can Banks",55.938795962397,-3.1058279165751
"The Jewel","The Jewel - Supermarket (ASDA)","Textile Bank",55.938795962397,-3.1058279165751
"The Jewel","The Jewel - Supermarket (ASDA)","Paper Bank",55.938795962397,-3.1058279165751
"The Jewel","The Jewel - Supermarket (ASDA)","Plastic Bank",55.938795962397,-3.1058279165751
"The Jewel","The Jewel - Supermarket (ASDA)","Bottle Bank - Brown",55.938795962397,-3.1058279165751
"The Jewel","The Jewel - Supermarket (ASDA)","Bottle Bank - Green",55.938795962397,-3.1058279165751
"The Jewel","The Jewel - Supermarket (ASDA)","Bottle Bank - Green",55.938795962397,-3.1058279165751
"The Jewel","The Jewel - Supermarket (ASDA)","Paper Bank",55.938795962397,-3.1058279165751
"The Jewel","The Jewel - Supermarket (ASDA)","Paper Bank",55.938795962397,-3.1058279165751
"The Jewel","The Jewel - Supermarket (ASDA)","Textile Bank",55.938795962397,-3.1058279165751
"The Loan | South Queensferry","The Loan - Supermarket (Scotmid)",Packaging,55.989272776053,-3.3981089365474
"The Loan | South Queensferry","The Loan - Supermarket (Scotmid)",Packaging,55.989272776053,-3.3981089365474
"The Loan | South Queensferry","The Loan - Supermarket (Scotmid)",Packaging,55.989272776053,-3.3981089365474
"The Loan | South Queensferry","The Loan - Supermarket (Scotmid)",Packaging,55.989272776053,-3.3981089365474
"The Loan | South Queensferry","The Loan - Supermarket (Scotmid)",Packaging,55.989272776053,-3.3981089365474
"The Loan | South Queensferry","The Loan - Supermarket (Scotmid)",Packaging,55.989272776053,-3.3981089365474
"The Loan | South Queensferry","The Loan - Supermarket (Scotmid)","Paper Bank",55.989272776053,-3.3981089365474
"The Spinney","13A - The Spinney Lane Nursery School - 1 x 660 converted to Packaging",Packaging,55.908222265436,-3.137974636274
"Thirlestane Road","No.2 Thirlestane Road",Packaging,55.935567145415,-3.1946924654311
"Thirlestane Road","Opposite No. 74 Thirlestane Road",Packaging,55.935315341212,-3.1984145805994
"Thirlestane Road","No.2 Thirlestane Road",Packaging,55.935567145415,-3.1946924654311
"Thirlestane Road","Opposite No. 74 Thirlestane Road",Packaging,55.935315341212,-3.1984145805994
"Thirlestane Road","Opposite No. 74 Thirlestane Road",Packaging,55.935315341212,-3.1984145805994
"Thirlestane Road","Opposite No. 58 Thirlestane Road",Packaging,55.93530666976,-3.1983822967984
"Thirlestane Road","Opposite No. 129 Thirlestane Road",Packaging,55.935280019126,-3.201118842593
"Thirlestane Road","Opposite No. 129 Thirlestane Road","Paper Bank",55.935280019126,-3.201118842593
"Thirlestane Road","Opposite No. 74 Thirlestane Road","Paper Bank",55.935315341212,-3.1984145805994
"Thirlestane Road","No.2 Thirlestane Road","Paper Bank",55.935567145415,-3.1946924654311
"Thomson Crescent | Currie","Nether Currie Primary School - No. 23 Thomson Crescent","Paper Bank",55.900371243206,-3.303599073395
"Thorburn Road","Bonaly Primary School","Paper Bank",55.906609163185,-3.25145227468
"Thorburn Road","No. 14 Thorburn Road - Colinton Library","Paper Bank",55.906596767304,-3.2517877976777
"Thorburn Road","colinton library in car park beside paperbank",Packaging,55.906810356685,-3.2511068350722
"Thorburn Road","No. 14 Thorburn Road - Colinton Library","Bottle Bank - Mixed",55.906596767304,-3.2517877976777
"Thorntree Street","No. 3 Thorntree Street",Packaging,55.967353949536,-3.1697977432177
"Thorntree Street","No. 3 Thorntree Street","Paper Bank",55.967353949536,-3.1697977432177
Thorntreeside,"Nos. 1 - 5 Thorntreeside","Paper Bank",55.966835508483,-3.1685645038674
Thorntreeside,"Nos. 1 - 5 Thorntreeside","Paper Bank",55.966835508483,-3.1685645038674
Thorntreeside,"Nos. 1 - 5 Thorntreeside","Paper Bank",55.966835508483,-3.1685645038674
Thorntreeside,"Nos. 1 - 5 Thorntreeside","Paper Bank",55.966835508483,-3.1685645038674
Thorntreeside,"Nos. 1 - 5 Thorntreeside","Paper Bank",55.966835508483,-3.1685645038674
Thorntreeside,"Nos. 1 - 5 Thorntreeside",Packaging,55.966835508483,-3.1685645038674
Thorntreeside,"Nos. 1 - 5 Thorntreeside",Packaging,55.966835508483,-3.1685645038674
Thorntreeside,"Nos. 1 - 5 Thorntreeside","Paper Bank",55.966835508483,-3.1685645038674
Thorntreeside,"Nos. 1 - 5 Thorntreeside","Paper Bank",55.966835508483,-3.1685645038674
Thorntreeside,"Nos. 1 - 5 Thorntreeside","Paper Bank",55.966835508483,-3.1685645038674
Thorntreeside,"Nos. 1 - 5 Thorntreeside",Packaging,55.966835508483,-3.1685645038674
Thorntreeside,"Nos. 1 - 5 Thorntreeside","Bottle Bank - Mixed",55.966835508483,-3.1685645038674
Thorntreeside,"Nos. 1 - 5 Thorntreeside","Bottle Bank - Mixed",55.966835508483,-3.1685645038674
Thorntreeside,"Nos. 1 - 5 Thorntreeside","Bottle Bank - Mixed",55.966835508483,-3.1685645038674
Thorntreeside,"Nos. 1 - 5 Thorntreeside","Bottle Bank - Mixed",55.966835508483,-3.1685645038674
Thorntreeside,"Nos. 1 - 5 Thorntreeside","Bottle Bank - Mixed",55.966835508483,-3.1685645038674
Thorntreeside,"Nos. 1 - 5 Thorntreeside",Packaging,55.966835508483,-3.1685645038674
Thorntreeside,"Nos. 1 - 5 Thorntreeside",Packaging,55.966835508483,-3.1685645038674
Thorntreeside,"Nos. 1 - 5 Thorntreeside",Packaging,55.966835508483,-3.1685645038674
Thorntreeside,"Nos. 1 - 5 Thorntreeside",Packaging,55.966835508483,-3.1685645038674
Thorntreeside,"Nos. 1 - 5 Thorntreeside",Packaging,55.966835508483,-3.1685645038674
Thornybauk,Thornybauk,Packaging,55.943226261814,-3.2044870411298
Thornybauk,Thornybauk,"Paper Bank",55.943226261814,-3.2044870411298
Thornybauk,Thornybauk,Packaging,55.943226261814,-3.2044870411298
"Timber Bush","No. 9 Timber Bush","Paper Bank",55.976533316534,-3.1682960779691
"Timber Bush","Nos. 17-22 Timber Bush","Paper Bank",55.976536170816,-3.1670462160909
"Timber Bush","Nos. 17-22 Timber Bush","Bottle Bank - Mixed",55.976536170816,-3.1670462160909
"Timber Bush","Nos. 17-22 Timber Bush",Packaging,55.976536170816,-3.1670462160909
"Timber Bush","Nos. 17-22 Timber Bush","Paper Bank",55.976536170816,-3.1670462160909
"Timber Bush","Nos. 17-22 Timber Bush","Bottle Bank - Mixed",55.976536170816,-3.1670462160909
"Timber Bush","No. 9 Timber Bush",Packaging,55.976533316534,-3.1682960779691
"Timber Bush","Nos. 17-22 Timber Bush",Packaging,55.976536170816,-3.1670462160909
"Timber Bush","Nos. 17-22 Timber Bush",Packaging,55.976536170816,-3.1670462160909
"Tinto Place","No. 5 Tinto Place","Paper Bank",55.969619930265,-3.183741301455
"Tinto Place","No. 5 Tinto Place",Packaging,55.969619930265,-3.183741301455
"Tinto Place","No. 5 Tinto Place",Packaging,55.969619930265,-3.183741301455
"Tinto Place","No. 5 Tinto Place","Bottle Bank - Mixed",55.969619930265,-3.183741301455
"Tinto Place","No. 5 Tinto Place",Packaging,55.969619930265,-3.183741301455
"Tinto Place","No. 5 Tinto Place",Packaging,55.969619930265,-3.183741301455
"Tolbooth Wynd","Linksview House - Tolbooth Wynd","Paper Bank",55.973866360272,-3.1700103473089
"Tolbooth Wynd","Linksview House - Tolbooth Wynd","Bottle Bank - Mixed",55.973866360272,-3.1700103473089
"Tolbooth Wynd","Linksview House - Tolbooth Wynd",Packaging,55.973866360272,-3.1700103473089
"Tolbooth Wynd","Linksview House - Tolbooth Wynd",Packaging,55.973866360272,-3.1700103473089
"Tolbooth Wynd","Linksview House - Tolbooth Wynd",Packaging,55.973866360272,-3.1700103473089
"Tower Place","No. 10 Tower Place",Packaging,55.978255136367,-3.1686524833192
"Tower Place","No. 10 Tower Place","Paper Bank",55.978255136367,-3.1686524833192
"Tower Place","No. 10 Tower Place",Packaging,55.978255136367,-3.1686524833192
"Tower Place","No. 10 Tower Place",Packaging,55.978255136367,-3.1686524833192
"Tower Place","No. 10 Tower Place","Paper Bank",55.978255136367,-3.1686524833192
"Tower Place","No. 10 Tower Place","Bottle Bank - Mixed",55.978255136367,-3.1686524833192
"Tower Street","No. 10 Tower Street","Bottle Bank - Mixed",55.977003278771,-3.1670602849733
"Tower Street","No. 10 Tower Street","Paper Bank",55.977003278771,-3.1670602849733
"Tower Street","No. 10 Tower Street",Packaging,55.977003278771,-3.1670602849733
"Tower Street","No. 10 Tower Street",Packaging,55.977003278771,-3.1670602849733
"Tower Street","No. 10 Tower Street",Packaging,55.977003278771,-3.1670602849733
"Tower Street","Nos. 18 - 20 - Ice House","Paper Bank",55.976776093445,-3.1663803893271
"Tower Street","Nos. 16 - 20 Tower street","Paper Bank",55.976467947685,-3.1666595626585
"Tower Street","Nos. 16 - 20 Tower street",Packaging,55.976467947685,-3.1666595626585
"Tower Street","Nos. 16 - 20 Tower street","Bottle Bank - Mixed",55.976467947685,-3.1666595626585
"Tower Street","Nos. 18 - 20 - Ice House","Bottle Bank - Mixed",55.976776093445,-3.1663803893271
"Tower Street","Nos. 18 - 20 - Ice House",Packaging,55.976776093445,-3.1663803893271
"Tower Street","No. 10 Tower Street","Paper Bank",55.977003278771,-3.1670602849733
"Tower Wynd","Nos.1, 2, 3 & 8 Tower Wynd","Bottle Bank - Mixed",55.977000244766,-3.1673806968805
"Tower Wynd","Nos.1, 2, 3 & 8 Tower Wynd",Packaging,55.977000244766,-3.1673806968805
"Tower Wynd","Nos.1, 2, 3 & 8 Tower Wynd","Paper Bank",55.977000244766,-3.1673806968805
"Tower Wynd","Nos.1, 2, 3 & 8 Tower Wynd",Packaging,55.977000244766,-3.1673806968805
"Tower Wynd","Nos.1, 2, 3 & 8 Tower Wynd",Packaging,55.977000244766,-3.1673806968805
"Trafalgar Lane","No. 73 Trafalgar Lane","Bottle Bank - Mixed",55.973640668051,-3.187036832127
"Trafalgar Lane","No. 73 Trafalgar Lane","Paper Bank",55.973640668051,-3.187036832127
"Trafalgar Lane","No. 73 Trafalgar Lane",Packaging,55.973640668051,-3.187036832127
"Trafalgar Lane","No. 28 Trafalgar Lane","Paper Bank",55.974059335823,-3.1846140103917
"Trinity Crescent","No. 26 Trinity Crescent",Packaging,55.979856055753,-3.2039748500514
"Trinity Crescent","No. 26 Trinity Crescent","Paper Bank",55.979856055753,-3.2039748500514
"Trinity Road","Rose Park Sheltered Housing Development - 1x1280 packaging bank sited on paved area to back of carpark on right side beside the garages",Packaging,55.973068843167,-3.208891537855
"Tudsbery Avenue","No. 1 Tudsbery Avenue","Bottle Bank - Mixed",55.930882139626,-3.1283630001223
"Tudsbery Avenue","No. 1 Tudsbery Avenue","Paper Bank",55.930882139626,-3.1283630001223
"Tudsbery Avenue","No. 1 Tudsbery Avenue",Packaging,55.930882139626,-3.1283630001223
"Union Street","30 Union Street",Packaging,55.958084312537,-3.1863683479646
"Union Street","30 Union Street","Paper Bank",55.958084312537,-3.1863683479646
"Upper Grove Place","Opposite No. 25 Upper Grove Place",Packaging,55.943503918514,-3.2137342493437
"Upper Grove Place","Opposite No. 25 Upper Grove Place","Paper Bank",55.943503918514,-3.2137342493437
"Upper Grove Place","Opposite No.5 Upper Grove Place","Paper Bank",55.944202207674,-3.2121709358387
"Upper Grove Place","Opposite No.5 Upper Grove Place",Packaging,55.944202207674,-3.2121709358387
"Valleyfield Street","No. 9 Valleyfield Street","Paper Bank",55.941530407009,-3.2024010494976
"Valleyfield Street","No. 9 Valleyfield Street","Bottle Bank - Mixed",55.941530407009,-3.2024010494976
"Valleyfield Street","No. 11 Valleyfield Street","Paper Bank",55.94153892116,-3.2024493451295
"Valleyfield Street","No. 13 Valleyfield Street","Bottle Bank - Mixed",55.941517674656,-3.2027849089311
"Valleyfield Street","LHS No. 4 Valleyfield Street","Paper Bank",55.941710136451,-3.2014780009956
"Valleyfield Street","No. 13 Valleyfield Street","Paper Bank",55.941517674656,-3.2027849089311
"Valleyfield Street","No. 11 Valleyfield Street","Bottle Bank - Mixed",55.94153892116,-3.2024493451295
"Victoria Park Neuk","ACROSS FROM CONNAUGHT PLACE",Packaging,55.973944771983,-3.1927666973948
"Victoria Park Neuk","ACROSS FROM CONNAUGHT PLACE","Paper Bank",55.973944771983,-3.1927666973948
"Victoria Park Neuk","ACROSS FROM CONNAUGHT PLACE","Bottle Bank - Mixed",55.973944771983,-3.1927666973948
